Year,Month,Con,Lab,LD
2007,Jul,32,41,16
2007,Jul,33,39,15
2007,Jul,34,37,16
2007,Aug,35,39,15
2007,Aug,33,38,15
2007,Aug,32,42,14
2007,Aug,33,39,18
2007,Aug,34,39,18
2007,Aug,36,41,16
2007,Aug,33,41,14
2007,Aug,36,37,16
2007,Aug,36,36,15
2007,Aug,35,38,15
2007,Aug,36,37,18
2007,Aug,33,39,16
2007,Sep,34,37,15
2007,Sep,34,39,15
2007,Sep,32,40,20
2007,Sep,33,39,19
2007,Sep,33,39,16
2007,Sep,34,42,14
2007,Sep,31,44,15
2007,Sep,33,44,13
2007,Sep,31,41,17
2007,Sep,32,43,15
2007,Sep,34,41,16
2007,Sep,34,41,12
2007,Oct,36,39,15
2007,Oct,36,40,13
2007,Oct,38,38,16
2007,Oct,39,38,12
2007,Oct,41,38,11
2007,Oct,38,40,12
2007,Oct,41,38,11
2007,Oct,43,36,14
2007,Oct,41,37,11
2007,Oct,40,41,13
2007,Oct,41,38,11
2007,Oct,41,33,16
2007,Oct,40,35,18
2007,Oct,40,35,13
2007,Nov,36,37,16
2007,Nov,43,35,15
2007,Nov,41,35,13
2007,Nov,41,32,14
2007,Nov,37,31,21
2007,Nov,40,35,
2007,Nov,40,27,18
2007,Nov,41,32,17
2007,Nov,43,32,14
2007,Nov,41,30,19
2007,Nov,42,35,14
2007,Dec,40,32,16
2007,Dec,45,32,14
2007,Dec,41,30,16
2007,Dec,43,31,16
2007,Dec,39,34,18
2007,Dec,40,35,15
2008,Jan,37,33,19
2008,Jan,42,32,15
2008,Jan,40,33,18
2008,Jan,43,33,14
2008,Jan,41,32,17
2008,Jan,37,38,16
2008,Jan,37,35,20
2008,Jan,41,33,16
2008,Jan,38,30,17
2008,Jan,37,32,21
2008,Feb,40,31,17
2008,Feb,42,33,13
2008,Feb,41,32,16
2008,Feb,37,34,21
2008,Feb,40,34,16
2008,Feb,39,37,16
2008,Feb,41,30,17
2008,Feb,40,33,16
2008,Mar,37,34,19
2008,Mar,41,32,15
2008,Mar,40,31,20
2008,Mar,43,27,16
2008,Mar,40,35,18
2008,Mar,42,29,21
2008,Mar,43,29,17
2008,Mar,38,31,17
2008,Apr,43,32,18
2008,Apr,39,33,17
2008,Apr,44,28,17
2008,Apr,40,30,19
2008,Apr,39,34,19
2008,Apr,38,32,17
2008,Apr,44,26,17
2008,Apr,40,31,19
2008,Apr,39,29,20
2008,Apr,40,26,20
2008,May,40,29,19
2008,May,49,23,17
2008,May,45,25,18
2008,May,43,26,19
2008,May,41,28,20
2008,May,45,32,14
2008,May,41,27,22
2008,May,47,23,18
2008,May,44,30,16
2008,Jun ,42,26,21
2008,Jun ,45,25,20
2008,Jun ,44,26,17
2008,Jun ,47,25,18
2008,Jun ,45,28,16
2008,Jun ,49,26,14
2008,Jun ,45,25,20
2008,Jun ,46,28,15
2008,Jun ,46,25,18
2008,Jul  ,41,28,19
2008,Jul  ,47,25,16
2008,Jul  ,45,24,16
2008,Jul  ,43,28,19
2008,Jul  ,47,27,15
2008,Jul  ,46,24,18
2008,Jul  ,45,26,17
2008,Jul  ,43,27,18
2008,Jul  ,47,25,16
2008,Jul  ,47,24,16
2008,Jul  ,45,29,16
2008,Aug,46,26,17
2008,Aug,45,25,18
2008,Aug,44,29,19
2008,Aug,48,24,16
2008,Aug,48,26,16
2008,Aug,46,25,16
2008,Aug,45,26,16
2008,Aug,43,27,18
2008,Sep,44,25,17
2008,Sep,46,27,16
2008,Sep,52,24,12
2008,Sep,39,27,21
2008,Sep,44,24,20
2008,Sep,41,31,16
2008,Sep,41,32,18
2008,Sep,43,31,17
2008,Sep,41,29,18
2008,Oct,42,30,17
2008,Oct,45,31,15
2008,Oct,45,30,15
2008,Oct,43,33,14
2008,Oct,40,31,16
2008,Oct,42,34,14
2008,Oct,46,30,13
2008,Oct,42,30,21
2008,Oct,45,30,14
2008,Oct,39,31,16
2008,Oct,42,33,15
2008,Oct,45,31,13
2008,Nov,43,30,18
2008,Nov,41,35,16
2008,Nov,40,37,12
2008,Nov,41,36,14
2008,Nov,43,32,12
2008,Nov,42,31,19
2008,Nov,40,36,14
2008,Nov,45,30,18
2008,Nov,43,32,15
2008,Nov,37,36,17
2008,Dec,39,35,17
2008,Dec,37,36,14
2008,Dec,41,35,15
2008,Dec,41,36,11
2008,Dec,38,33,19
2008,Dec,39,35,15
2008,Dec,42,35,14
2008,Dec,39,34,16
2009,Jan,41,34,15
2009,Jan,43,33,15
2009,Jan,41,32,15
2009,Jan,45,32,14
2009,Jan,44,30,17
2009,Jan,43,28,16
2009,Jan,44,32,16
2009,Jan,43,32,16
2009,Feb,40,28,22
2009,Feb,42,28,18
2009,Feb,41,25,22
2009,Feb,44,32,14
2009,Feb,48,28,17
2009,Feb,42,30,18
2009,Feb,41,31,15
2009,Feb,44,28,17
2009,Mar,42,30,19
2009,Mar,41,31,17
2009,Mar,42,32,14
2009,Mar,42,30,20
2009,Mar,41,30,17
2009,Mar,41,31,17
2009,Mar,44,31,18
2009,Mar,40,28,18
2009,Apr,41,34,16
2009,Apr,43,30,18
2009,Apr,43,26,21
2009,Apr,45,26,17
2009,Apr,40,30,19
2009,Apr,41,28,22
2009,Apr,45,27,18
2009,Apr,45,27,17
2009,Apr,45,26,17
2009,May,41,27,21
2009,May,45,23,17
2009,May,43,27,18
2009,May,39,26,22
2009,May,41,22,19
2009,May,40,21,18
2009,May,42,20,15
2009,May,39,23,19
2009,May,39,28,20
2009,May,39,27,17
2009,May,41,21,15
2009,May,40,22,25
2009,May,39,22,18
2009,May,40,18,18
2009,May,30,22,18
2009,May,37,22,19
2009,Jun,37,21,19
2009,Jun,38,22,20
2009,Jun,36,24,19
2009,Jun,35,20,16
2009,Jun,40,24,18
2009,Jun,39,27,18
2009,Jun,39,25,19
2009,Jun,39,22,18
2009,Jun,38,21,19
2009,Jun,38,25,18
2009,Jun,40,24,17
2009,Jun,36,25,19
2009,Jul,39,26,19
2009,Jul,41,27,20
2009,Jul,38,23,22
2009,Jul,42,25,18
2009,Jul,38,26,20
2009,Jul,40,24,18
2009,Jul,40,25,20
2009,Jul,42,24,18
2009,Jul,41,27,18
2009,Aug,43,26,19
2009,Aug,42,28,18
2009,Aug,41,24,18
2009,Aug,36,24,17
2009,Aug,41,25,19
2009,Aug,43,26,17
2009,Aug,42,26,18
2009,Aug,42,28,17
2009,Sep,37,28,15
2009,Sep,40,27,18
2009,Sep,40,24,21
2009,Sep,41,27,17
2009,Sep,41,27,15
2009,Sep,41,27,18
2009,Sep,42,28,18
2009,Sep,43,26,19
2009,Sep,39,30,17
2009,Sep,39,27,20
2009,Sep,38,28,19
2009,Sep,39,26,20
2009,Sep,38,25,23
2009,Sep,40,26,23
2009,Sep,40,24,21
2009,Sep,40,25,22
2009,Sep,40,26,18
2009,Sep,38,23,23
2009,Sep,36,24,25
2009,Sep,39,29,20
2009,Sep,40,29,18
2009,Sep,37,30,21
2009,Sep,40,28,18
2009,Sep,40,26,20
2009,Sep,40,28,19
2009,Oct,41,29,17
2009,Oct,42,29,16
2009,Oct,40,27,20
2009,Oct,41,28,18
2009,Oct,43,29,17
2009,Oct,40,31,18
2009,Oct,45,26,18
2009,Oct,44,27,17
2009,Oct,42,28,20
2009,Oct,42,28,18
2009,Oct,40,30,15
2009,Oct,43,29,16
2009,Oct,40,30,18
2009,Oct,40,28,19
2009,Oct,41,30,17
2009,Oct,40,23,20
2009,Oct,41,30,15
2009,Oct,43,26,19
2009,Oct,44,27,18
2009,Oct,40,27,19
2009,Oct,40,29,15
2009,Oct,40,27,18
2009,Oct,41,28,16
2009,Oct,42,25,21
2009,Oct,41,30,15
2009,Nov,41,27,17
2009,Nov,38,24,20
2009,Nov,40,29,14
2009,Nov,39,29,18
2009,Nov,39,25,17
2009,Nov,41,27,18
2009,Nov,39,29,16
2009,Nov,42,29,19
2009,Nov,37,31,17
2009,Nov,38,30,12
2009,Nov,39,22,21
2009,Nov,39,29,19
2009,Nov,39,32,17
2009,Nov,37,27,20
2009,Dec,40,29,19
2009,Dec,40,27,18
2009,Dec,37,30,12
2009,Dec,38,30,20
2009,Dec,40,23,19
2009,Dec,41,24,21
2009,Dec,40,31,16
2009,Dec,41,30,17
2009,Dec,40,31,18
2009,Dec,43,26,20
2009,Dec,40,24,20
2009,Dec,40,28,18
2009,Dec,38,28,15
2009,Dec,38,29,19
2009,Dec,39,32,13
2009,Dec,40,30,17
2010,Jan,40,31,17
2010,Jan,42,30,16
2010,Jan,40,30,18
2010,Jan,38,32,15
2010,Jan,40,24,20
2010,Jan,41,28,19
2010,Jan,42,29,19
2010,Jan,40,31,18
2010,Jan,36,32,15
2010,Jan,38,29,19
2010,Jan,40,29,21
2010,Jan,37,30,15
2010,Jan,40,24,19
2010,Jan,40,31,18
2010,Jan,40,32,16
2010,Jan,38,31,19
2010,Jan,39,32,15
2010,Jan,39,30,18
2010,Jan,38,31,19
2010,Feb,39,30,20
2010,Feb,40,30,20
2010,Feb,38,32,15
2010,Feb,38,25,20
2010,Feb,40,29,21
2010,Feb,39,29,14
2010,Feb,39,30,18
2010,Feb,38,26,19
2010,Feb,39,30,22
2010,Feb,39,32,18
2010,Feb,38,30,20
2010,Feb,39,33,17
2010,Feb,36,32,21
2010,Feb,40,27,17
2010,Feb,37,30,20
2010,Feb,37,32,19
2010,Feb,38,32,17
2010,Feb,38,32,19
2010,Feb,39,33,16
2010,Feb,37,35,17
2010,Feb,39,31,19
2010,Feb,39,29,15
2010,Feb,37,32,19
2010,Feb,39,32,17
2010,Mar,38,33,16
2010,Mar,38,32,19
2010,Mar,38,32,17
2010,Mar,40,31,18
2010,Mar,37,29,18
2010,Mar,38,33,17
2010,Mar,36,34,18
2010,Mar,39,31,20
2010,Mar,37,30,16
2010,Mar,39,34,16
2010,Mar,36,32,20
2010,Mar,37,32,17
2010,Mar,39,26,18
2010,Mar,37,34,17
2010,Mar,38,31,21
2010,Mar,38,31,21
2010,Mar,36,28,18
2010,Mar,37,33,17
2010,Mar,40,31,20
2010,Mar,39,28,16
2010,Mar,37,32,21
2010,Mar,37,32,19
2010,Mar,39,26,21
2010,Mar,36,32,20
2010,Mar,36,32,20
2010,Mar,38,32,19
2010,Mar,35,28,17
2010,Mar,38,31,19
2010,Mar,37,30,15
2010,Mar,35,30,21
2010,Mar,36,32,20
2010,Mar,37,33,18
2010,Mar,36,34,17
2010,Mar,37,27,19
2010,Mar,37,33,18
2010,Mar,39,31,19
2010,Mar,37,32,19
2010,Mar,37,30,20
2010,Mar,38,33,19
2010,Mar,38,28,18
2010,Mar,37,30,20
2010,Mar,39,32,18
2010,Mar,38,31,19
2010,Mar,37,28,22
2010,Mar,38,32,19
2010,Mar,38,29,23
2010,Mar,39,31,19
2010,Mar,38,27,20
2010,Mar,37,28,19
2010,Mar,37,31,21
2010,Apr,39,29,20
2010,Apr,37,33,21
2010,Apr,39,29,17
2010,Apr,39,29,17
2010,Apr,41,31,18
2010,Apr,40,32,17
2010,Apr,39,32,21
2010,Apr,37,26,22
2010,Apr,37,32,19
2010,Apr,38,30,21
2010,Apr,40,31,18
2010,Apr,37,27,22
2010,Apr,36,33,22
2010,Apr,40,30,20
2010,Apr,36,27,23
2010,Apr,39,32,16
2010,Apr,40,32,18
2010,Apr,38,31,20
2010,Apr,37,31,20
2010,Apr,39,31,17
2010,Apr,38,28,22
2010,Apr,37,31,20
2010,Apr,37,30,20
2010,Apr,39,33,20
2010,Apr,36,31,19
2010,Apr,36,33,21
2010,Apr,39,31,20
2010,Apr,35,29,21
2010,Apr,41,32,18
2010,Apr,37,31,22
2010,Apr,34,29,27
2010,Apr,31,26,30
2010,Apr,34,29,30
2010,Apr,35,28,24
2010,Apr,27,23,33
2010,Apr,33,28,30
2010,Apr,31,28,32
2010,Apr,33,30,29
2010,Apr,31,27,29
2010,Apr,33,28,30
2010,Apr,32,26,29
2010,Apr,32,24,32
2010,Apr,32,26,33
2010,Apr,32,28,28
2010,Apr,33,27,31
2010,Apr,35,26,26
2010,Apr,32,28,32
2010,Apr,32,28,31
2010,Apr,32,23,33
2010,Apr,31,26,34
2010,Apr,35,25,27
2010,Apr,33,27,31
2010,Apr,32,25,30
2010,Apr,34,29,28
2010,Apr,34,27,30
2010,Apr,34,26,29
2010,Apr,32,23,32
2010,Apr,34,29,29
2010,Apr,35,26,31
2010,Apr,36,30,23
2010,Apr,34,28,29
2010,Apr,35,27,28
2010,Apr,34,26,30
2010,Apr,33,28,30
2010,Apr,34,25,28
2010,Apr,33,23,30
2010,Apr,34,28,30
2010,Apr,32,28,31
2010,Apr,33,28,29
2010,Apr,33,29,29
2010,Apr,36,27,28
2010,Apr,33,29,28
2010,Apr,36,29,26
2010,Apr,34,27,31
2010,Apr,34,27,28
2010,Apr,36,26,28
2010,Apr,33,24,32
2010,Apr,34,28,28
2010,Apr,35,23,29
2010,Apr,30,21,32
2010,Apr,33,27,29
2010,Apr,36,29,27
2010,Apr,35,27,28
2010,Apr,38,28,25
2010,Apr,34,27,30
2010,Apr,33,28,28
2010,Apr,37,28,26
2010,Apr,33,28,27
2010,May,34,28,29
2010,May,37,29,26
2010,May,35,28,28
2010,May,37,29,26
2010,May,35,30,24
2010,May,36,28,26
2010,May,36,24,29
2010,May,37,28,27
2010,May,35,29,27
2010,May,35,28,28
2010,May,35,27,26
2010,May,37,28,28
2010,May,36,29,27
