Year,Month,Con,Lab,LD
2013,Apr,30,39,11
2013,Apr,30,39,11
2013,Apr,33,39,10
2013,Apr,28,35,9
2013,May,32,43,9
2013,May,30,40,11
2013,May,29,39,9
2013,May,27,38,11
2013,May,30,39,10
2013,May,30,39,9
2013,May,28,34,11
2013,May,,,
2013,May,31,34,10
2013,May,31,38,10
2013,May,30,40,10
2013,May,30,40,10
2013,May,28,37,7
2013,May,27,37,7
2013,May,31,39,9
2013,May,29,35,8
2013,May,,,
2013,May,29,40,9
2013,May,24,35,11
2013,May,31,39,10
2013,May,27,38,10
2013,May,29,39,11
2013,May,29,42,11
2013,May,26,37,9
2013,May,30,40,10
2013,May,24,35,10
2013,May,30,34,10
2013,May,29,39,10
2013,May,30,37,11
2013,May,26,37,6
2013,May,30,38,11
2013,May,25,36,10
2013,May,30,39,10
2013,May,24,37,10
2013,May,27,37,9
2013,Jun,31,38,10
2013,Jun,30,40,10
2013,Jun,30,39,10
2013,Jun,32,39,10
2013,Jun,30,40,9
2013,Jun,27,36,8
2013,Jun,29,36,12
2013,Jun,31,35,10
2013,Jun,28,39,11
2013,Jun,30,38,9
2013,Jun,30,38,11
2013,Jun,32,39,10
2013,Jun,26,35,10
2013,Jun,27,36,7
2013,Jun,30,39,10
2013,Jun,31,40,10
2013,Jun,31,38,10
2013,Jun,32,38,10
2013,Jun,31,39,11
2013,Jun,31,39,10
2013,Jun,30,36,10
2013,Jun,32,39,9
2013,Jun,32,40,11
2013,Jun,31,42,11
2013,Jun,27,37,7
2013,Jun,33,39,10
2013,Jun,,,
2013,Jun,33,38,11
2013,Jun,33,38,8
2013,Jul,32,40,9
2013,Jul,32,40,9
2013,Jul,23,36,10
2013,Jul,31,39,11
2013,Jul,33,39,11
2013,Jul,34,40,10
2013,Jul,31,39,10
2013,Jul,32,37,11
2013,Jul,32,40,10
2013,Jul,28,36,8
2013,Jul,30,41,10
2013,Jul,28,36,9
2013,Jul,31,38,13
2013,Jul,27,38,6
2013,Jul,36,36,13
2013,Jul,29,40,10
2013,Jul,31,40,11
2013,Jul,32,38,10
2013,Jul,31,37,12
2013,Jul,33,38,11
2013,Jul,31,39,12
2013,Jul,32,39,10
2013,Jul,28,38,9
2013,Jul,32,39,12
2013,Jul,35,38,11
2013,Jul,32,39,11
2013,Jul,35,39,8
2013,Jul,28,39,8
2013,Jul,32,38,11
2013,Jul,32,39,11
2013,Jul,33,39,10
2013,Jul,34,37,10
2013,Jul,34,39,11
2013,Jul,33,40,10
2013,Jul,34,40,11
2013,Jul,33,38,10
2013,Jul,29,40,11
2013,Jul,34,40,10
2013,Aug,32,38,10
2013,Aug,30,35,12
2013,Aug,28,36,11
2013,Aug,33,38,12
2013,Aug,34,38,11
2013,Aug,32,39,10
2013,Aug,31,39,11
2013,Aug,29,36,9
2013,Aug,32,38,12
2013,Aug,34,38,9
2013,Aug,33,41,9
2013,Aug,33,39,12
2013,Aug,32,35,14
2013,Aug ,,,
2013,Aug,30,40,10
2013,Aug,33,40,8
2013,Aug,35,38,10
2013,Aug,32,38,11
2013,Aug,34,39,9
2013,Aug,36,39,10
2013,Aug,28,37,8
2013,Aug,32,38,10
2013,Aug,32,38,12
2013,Aug,31,38,10
2013,Aug,32,39,10
2013,Aug,34,37,9
2013,Aug,29,36,8
2013,Aug,32,39,11
2013,Aug,,,
2013,Aug,30,38,12
2013,Aug,32,38,10
2013,Aug,30,36,10
2013,Aug,33,37,13
2013,Aug,34,39,8
2013,Aug,34,37,11
2013,Aug,33,37,10
2013,Aug,33,39,12
2013,Aug,28,39,11
2013,Aug,29,37,11
2013,Aug,31,41,9
2013,Aug,31,37,12
2013,Aug,34,38,12
2013,Sep,33,40,9
2013,Sep,33,37,9
2013,Sep,33,39,10
2013,Sep,30,35,7
2013,Sep,33,37,14
2013,Sep,31,38,10
2013,Sep,,,
2013,Sep,34,38,9
2013,Sep,34,37,13
2013,Sep,34,37,10
2013,Sep,33,38,8
2013,Sep,33,39,9
2013,Sep,32,39,10
2013,Sep,34,38,8
2013,Sep,34,41,10
2013,Sep,33,38,9
2013,Sep,29,39,9
2013,Sep,33,40,11
2013,Sep,32,36,14
2013,Sep,34,37,10
2013,Sep,33,37,9
2013,Sep,36,36,10
2013,Sep,29,36,7
2013,Sep,34,35,11
2013,Sep,33,39,11
2013,Sep,28,36,10
2013,Sep,33,37,11
2013,Sep,33,39,14
2013,Sep,32,40,10
2013,Sep,34,39,10
2013,Sep,32,41,8
2013,Sep,34,37,12
2013,Sep,33,40,9
2013,Sep,31,42,9
2013,Sep,36,39,11
2013,Sep,33,37,11
2013,Sep,33,39,11
2013,Sep,31,41,8
2013,Oct,34,40,9
2013,Oct,31,36,7
2013,Oct,35,38,9
2013,Oct,33,38,11
2013,Oct,33,38,11
2013,Oct,33,40,10
2013,Oct,35,39,9
2013,Oct,33,39,10
2013,Oct,32,38,11
2013,Oct,33,40,10
2013,Oct,34,39,12
2013,Oct,34,39,9
2013,Oct,34,36,9
2013,Oct,27,37,11
2013,Oct,34,39,12
2013,Oct,34,38,12
2013,Oct,35,35,9
2013,Oct,37,38,10
2013,Oct,34,39,9
2013,Oct,35,39,8
2013,Oct,27,38,9
2013,Oct,34,40,9
2013,Oct,33,39,12
2013,Oct,32,35,9
2013,Oct,33,39,10
2013,Oct,34,37,14
2013,Oct,33,38,9
2013,Oct,32,40,10
2013,Oct,32,39,9
2013,Oct,32,38,10
2013,Oct,34,39,11
2013,Oct,33,39,9
2013,Oct,29,35,12
2013,Oct,33,38,12
2013,Oct,28,36,11
2013,Oct,31,40,9
2013,Oct,33,39,10
2013,Oct,33,40,8
2013,Oct,31,37,7
2013,Oct,35,39,9
2013,Oct,33,40,11
2013,Oct,31,41,8
2013,Oct,32,41,9
2013,Nov,34,39,10
2013,Nov,33,40,9
2013,Nov,34,40,8
2013,Nov,30,39,8
2013,Nov,33,40,9
2013,Nov,33,39,10
2013,Nov,32,39,12
2013,Nov,34,39,10
2013,Nov,30,38,8
2013,Nov,31,39,11
2013,Nov,30,38,13
2013,Nov,32,38,8
2013,Nov,33,40,9
2013,Nov,32,42,8
2013,Nov,31,39,9
2013,Nov,28,37,9
2013,Nov,32,40,10
2013,Nov,31,40,11
2013,Nov,29,35,10
2013,Nov,33,39,10
2013,Nov,32,41,10
2013,Nov,32,39,11
2013,Nov,34,38,10
2013,Nov,32,40,9
2013,Nov,32,39,10
2013,Nov,33,38,11
2013,Nov,33,40,9
2013,Nov,29,36,10
2013,Nov,34,39,12
2013,Nov,32,37,9
2013,Nov,32,40,10
2013,Nov,32,39,10
2013,Nov,32,39,10
2013,Nov,28,35,8
2013,Nov,33,39,8
2013,Nov,35,38,12
2013,Nov,30,38,10
2013,Nov,33,40,10
2013,Dec,32,38,10
2013,Dec,32,40,9
2013,Dec,34,40,10
2013,Dec,29,41,9
2013,Dec,34,38,13
2013,Dec,34,39,10
2013,Dec,33,41,11
2013,Dec,32,37,12
2013,Dec,33,37,9
2013,Dec,33,38,10
2013,Dec,34,39,9
2013,Dec,33,39,9
2013,Dec,30,37,8
2013,Dec,33,38,13
2013,Dec,35,39,9
2013,Dec,29,36,8
2013,Dec,32,38,9
2013,Dec,32,37,9
2013,Dec,33,40,13
2013,Dec,36,38,8
2013,Dec,33,41,8
2013,Dec,34,38,10
2013,Dec,34,39,11
2013,Dec,32,40,12
2013,Dec,34,40,9
2013,Dec,35,37,12
2013,Dec,30,37,8
2014,Jan,31,35,11
2014,Jan,32,40,9
2014,Jan,32,37,10
2014,Jan,32,38,9
2014,Jan,33,40,11
2014,Jan,32,38,9
2014,Jan,31,40,9
2014,Jan,33,38,12
2014,Jan,32,35,14
2014,Jan,30,39,13
2014,Jan,33,38,11
2014,Jan,34,37,9
2014,Jan,33,39,10
2014,Jan,30,34,12
2014,Jan,30,36,8
2014,Jan,32,39,10
2014,Jan,33,40,13
2014,Jan,30,35,8
2014,Jan,33,39,8
2014,Jan,32,39,12
2014,Jan,32,40,11
2014,Jan,34,38,9
2014,Jan,32,40,8
2014,Jan,35,38,8
2014,Jan,32,40,11
2014,Jan,32,39,9
2014,Jan,33,40,11
2014,Jan,32,33,9
2014,Jan,35,37,9
2014,Jan,34,37,9
2014,Jan,35,38,10
2014,Jan,29,36,8
2014,Jan,32,42,8
2014,Jan,32,39,11
2014,Jan,,,
2014,Jan,34,39,8
2014,Jan,32,41,11
2014,Feb,31,38,12
2014,Feb,33,38,11
2014,Feb,33,39,8
2014,Feb,35,39,9
2014,Feb,32,38,10
2014,Feb,33,38,9
2014,Feb,35,39,10
2014,Feb,34,36,11
2014,Feb,34,38,10
2014,Feb,33,39,10
2014,Feb,34,39,10
2014,Feb,32,39,8
2014,Feb,28,37,8
2014,Feb,32,37,9
2014,Feb,33,39,9
2014,Feb,32,38,9
2014,Feb,32,39,9
2014,Feb,33,38,10
2014,Feb,33,40,9
2014,Feb,33,40,8
2014,Feb,33,37,10
2014,Feb,34,39,9
2014,Feb,32,38,9
2014,Feb,32,39,8
2014,Feb,32,37,10
2014,Feb,33,38,10
2014,Feb,33,39,10
2014,Feb,34,40,10
2014,Feb,29,34,10
2014,Feb,34,39,8
2014,Feb,33,38,9
2014,Feb,34,38,9
2014,Feb,34,37,10
2014,Feb,30,38,10
2014,Mar,32,41,8
2014,Mar,34,38,9
2014,Mar,34,37,10
2014,Mar,34,37,9
2014,Mar,31,40,9
2014,Mar,32,39,10
2014,Mar,34,38,9
2014,Mar,35,38,12
2014,Mar,32,35,13
2014,Mar,32,39,8
2014,Mar,34,38,10
2014,Mar,35,37,9
2014,Mar,30,35,10
2014,Mar,33,38,11
2014,Mar,34,35,10
2014,Mar,32,35,9
2014,Mar,33,40,8
2014,Mar,32,36,10
2014,Mar,32,40,9
2014,Mar,34,38,11
2014,Mar,33,38,11
2014,Mar,34,39,10
2014,Mar,34,38,9
2014,Mar,36,37,9
2014,Mar,34,35,9
2014,Mar,34,35,10
2014,Mar,31,36,9
2014,Mar,36,38,10
2014,Mar,35,38,10
2014,Mar,35,37,9
2014,Mar,32,33,10
2014,Mar,35,36,10
2014,Mar,35,37,8
2014,Mar,33,40,9
2014,Mar,34,37,10
2014,Mar,34,37,11
2014,Mar,33,37,10
2014,Apr,32,38,10
2014,Apr,32,38,10
2014,Apr,33,37,10
2014,Apr,34,39,9
2014,Apr,29,36,10
2014,Apr,34,37,9
2014,Apr,31,37,9
2014,Apr,33,36,10
2014,Apr,33,37,10
2014,Apr,33,36,10
2014,Apr,30,36,7
2014,Apr,32,38,8
2014,Apr,34,35,11
2014,Apr,29,35,7
2014,Apr,32,38,8
2014,Apr,30,36,9
2014,Apr,32,37,12
2014,Apr,33,35,11
2014,Apr,33,38,9
2014,Apr,34,37,10
2014,Apr,33,39,9
2014,Apr,34,35,9
2014,Apr,33,35,11
2014,Apr,33,36,10
2014,Apr,34,37,10
2014,Apr,32,37,10
2014,Apr,32,34,7
2014,Apr,32,38,8
2014,Apr,35,35,9
2014,Apr,31,36,9
2014,Apr,32,35,10
2014,Apr,32,37,10
2014,Apr,32,37,9
2014,Apr,31,37,9
2014,Apr,33,36,10
2014,Apr,34,35,9
2014,Apr,,,
2014,May,33,36,9
2014,May,33,36,8
2014,May,34,35,9
2014,May,34,37,8
2014,May,29,33,9
2014,May,34,35,8
2014,May,32,36,8
2014,May,31,38,9
2014,May,28,33,10
2014,May,35,36,8
2014,May,34,32,9
2014,May,33,31,13
2014,May,31,34,9
2014,May,35,36,9
2014,May,34,34,8
2014,May,32,35,10
2014,May,32,36,10
2014,May,34,36,8
2014,May,29,33,8
2014,May,,,
2014,May,34,37,9
2014,May,29,35,9
2014,May,30,35,8
2014,May,35,34,8
2014,May,33,37,9
2014,May,33,35,11
2014,May,28,35,8
2014,May,33,36,9
2014,May,32,33,7
2014,May,34,34,9
2014,May,34,36,9
2014,May,34,35,9
2014,May,27,32,9
2014,May,29,31,8
2014,May,34,36,9
2014,May,32,34,8
2014,May,32,36,9
2014,May,31,38,7
2014,May,34,35,9
2014,May,33,36,7
2014,May,32,37,10
2014,May,25,34,6
2014,Jun,30,36,8
2014,Jun,32,36,8
2014,Jun,32,37,7
2014,Jun,31,35,6
2014,Jun,31,37,8
2014,Jun,34,35,9
2014,Jun,33,37,7
2014,Jun,28,32,8
2014,Jun,35,36,9
2014,Jun,31,37,7
2014,Jun,35,37,8
2014,Jun,34,36,6
2014,Jun,29,35,6
2014,Jun,32,35,8
2014,Jun,32,38,8
2014,Jun,33,36,8
2014,Jun,32,34,7
2014,Jun,33,37,8
2014,Jun,29,35,8
2014,Jun,33,37,9
2014,Jun,31,32,10
2014,Jun,31,34,8
2014,Jun,32,36,10
2014,Jun,34,37,7
2014,Jun,34,38,7
2014,Jun,31,35,7
2014,Jun,34,36,8
2014,Jun,33,37,8
2014,Jun,32,38,8
2014,Jun,28,33,9
2014,Jun,32,37,9
2014,Jun,32,36,9
2014,Jun,33,36,8
2014,Jun,32,37,7
2014,Jun,33,38,8
2014,Jun,34,35,8
2014,Jun,33,37,8
2014,Jun,27,36,7
2014,Jun,33,31,9
2014,Jun,33,37,10
2014,Jun,30,32,7
2014,Jun,35,37,8
2014,Jun,33,38,8
2014,Jul,35,37,8
2014,Jul,29,35,7
2014,Jul,34,35,9
2014,Jul,35,36,8
2014,Jul,34,36,8
2014,Jul,27,34,11
2014,Jul,31,38,9
2014,Jul,34,37,9
2014,Jul,31,38,8
2014,Jul,32,36,10
2014,Jul,34,37,8
2014,Jul,34,36,8
2014,Jul,33,38,9
2014,Jul,32,36,7
2014,Jul,34,37,9
2014,Jul,34,33,12
2014,Jul,32,35,8
2014,Jul,35,38,8
2014,Jul,34,38,6
2014,Jul,33,36,9
2014,Jul,32,39,8
2014,Jul,35,35,8
2014,Jul,31,34,9
2014,Jul,32,37,9
2014,Jul,30,34,9
2014,Jul,27,35,7
2014,Jul,32,37,9
2014,Jul,34,38,9
2014,Jul,34,37,7
2014,Jul,34,38,8
2014,Jul,35,37,9
2014,Jul,35,38,8
2014,Jul,35,36,8
2014,Jul,32,34,9
2014,Jul,33,37,9
2014,Jul,27,33,8
2014,Jul,33,39,8
2014,Jul,34,35,8
2014,Jul,35,37,8
2014,Jul,32,35,7
2014,Jul,34,38,8
2014,Jul,35,36,8
2014,Jul,35,38,7
2014,Aug,30,33,8
2014,Aug,35,37,9
2014,Aug,34,38,6
2014,Aug,33,38,8
2014,Aug,34,37,9
2014,Aug,36,35,9
2014,Aug,33,38,7
2014,Aug,33,37,8
2014,Aug,31,38,12
2014,Aug,33,37,9
2014,Aug,33,33,7
2014,Aug,33,37,8
2014,Aug,35,38,8
2014,Aug,34,36,10
2014,Aug,28,32,10
2014,Aug,35,35,8
2014,Aug,32,35,9
2014,Aug,34,38,7
2014,Aug,32,37,9
2014,Aug,33,38,8
2014,Aug,36,37,9
2014,Aug,34,38,9
2014,Aug,33,38,8
2014,Aug,33,39,9
2014,Aug,32,34,8
2014,Aug,34,36,8
2014,Aug,32,38,8
2014,Aug,33,37,8
2014,Aug,34,35,7
2014,Aug,30,36,7
2014,Aug,35,34,8
2014,Aug,33,36,7
2014,Aug,32,36,7
2014,Aug,32,36,9
2014,Aug,28,35,9
2014,Aug,34,35,7
2014,Sep,32,35,8
2014,Sep,33,36,7
2014,Sep,32,36,7
2014,Sep,32,38,8
2014,Sep,33,35,7
2014,Sep,34,36,9
2014,Sep,28,35,8
2014,Sep,34,33,7
2014,Sep,31,36,8
2014,Sep,30,36,8
2014,Sep,32,38,6
2014,Sep,29,37,7
2014,Sep,31,35,7
2014,Sep,33,37,9
2014,Sep,32,35,7
2014,Sep,31,35,8
2014,Sep,33,33,9
2014,Sep,33,35,10
2014,Sep,34,35,9
2014,Sep,31,35,7
2014,Sep,34,37,7
2014,Sep,33,36,8
2014,Sep,33,35,8
2014,Sep,32,36,9
2014,Sep,31,36,7
2014,Sep,27,33,9
2014,Sep,33,37,9
2014,Sep,33,35,7
2014,Sep,31,37,7
2014,Sep,33,37,7
2014,Sep,32,34,7
2014,Sep,31,37,7
2014,Sep,33,37,9
2014,Sep,29,35,7
2014,Sep,31,36,6
2014,Sep,32,32,8
2014,Sep,29,35,10
2014,Sep,34,36,7
2014,Sep,31,36,7
2014,Sep,31,36,7
2014,Sep,31,38,7
2014,Oct,33,38,8
2014,Oct,35,34,6
2014,Oct,36,34,7
2014,Oct,32,30,7
2014,Oct,31,37,8
2014,Oct,,,
2014,Oct,35,33,8
2014,Oct,32,34,8
2014,Oct,33,34,7
2014,Oct,28,35,9
2014,Oct,34,35,9
2014,Oct,30,35,9
2014,Oct,31,34,8
2014,Oct,,,
2014,Oct,32,34,9
2014,Oct,31,31,7
2014,Oct,35,36,9
2014,Oct,28,32,8
2014,Oct,31,35,11
2014,Oct,30,33,8
2014,Oct,31,34,7
2014,Oct,30,34,8
2014,Oct,31,33,7
2014,Oct,33,35,10
2014,Oct,31,34,7
2014,Oct,31,32,8
2014,Oct,32,35,7
2014,Oct,28,31,7
2014,Oct,34,36,9
2014,Oct,31,33,7
2014,Oct,32,33,8
2014,Oct,31,33,7
2014,Oct,33,33,6
2014,Oct,34,34,6
2014,Oct,33,35,9
2014,Oct,33,33,7
2014,Oct,31,31,7
2014,Oct,34,36,8
2014,Oct,30,30,9
2014,Oct,32,32,8
2014,Oct,32,33,8
2014,Oct,31,34,6
2014,Oct,33,32,7
2014,Oct,34,34,8
2014,Oct,31,32,7
2014,Oct,27,31,9
2014,Oct,30,29,10
2014,Oct,34,35,9
2014,Nov,33,34,8
2014,Nov,32,34,7
2014,Nov,32,33,7
2014,Nov,29,32,9
2014,Nov,32,33,8
2014,Nov,33,35,9
2014,Nov,,,
2014,Nov,33,33,7
2014,Nov,29,34,6
2014,Nov,31,32,11
2014,Nov,34,36,8
2014,Nov,30,29,10
2014,Nov,32,29,9
2014,Nov,32,33,6
2014,Nov,33,34,7
2014,Nov,32,35,7
2014,Nov,33,32,8
2014,Nov,33,35,9
2014,Nov,30,34,8
2014,Nov,31,33,7
2014,Nov,29,30,9
2014,Nov,35,36,7
2014,Nov,29,33,7
2014,Nov,34,33,5
2014,Nov,33,32,7
2014,Nov,32,34,7
2014,Nov,34,33,7
2014,Nov,30,33,7
2014,Nov,33,36,9
2014,Nov,34,33,7
2014,Nov,33,34,8
2014,Nov,33,33,7
2014,Nov,27,32,7
2014,Nov,31,36,9
2014,Nov,30,34,6
2014,Nov,32,33,7
2014,Nov,33,32,6
2014,Nov,30,31,6
2014,Nov,32,37,9
2014,Nov,31,31,8
2014,Nov,32,34,7
2014,Nov,30,32,7
2014,Nov,32,35,9
2014,Nov,28,31,9
2014,Nov,32,32,8
2014,Dec,32,33,7
2014,Dec,32,31,6
2014,Dec,31,32,7
2014,Dec,33,35,9
2014,Dec,29,34,6
2014,Dec,,,
2014,Dec,32,32,6
2014,Dec,30,31,8
2014,Dec,33,36,8
2014,Dec,34,33,6
2014,Dec,32,32,8
2014,Dec,33,33,6
2014,Dec,34,35,9
2014,Dec,32,34,7
2014,Dec,33,34,8
2014,Dec,32,32,7
2014,Dec,28,35,5
2014,Dec,29,32,12
2014,Dec,34,36,10
2014,Dec,28,33,14
2014,Dec,32,29,9
2014,Dec,32,34,6
2014,Dec,33,34,6
2014,Dec,33,33,8
2014,Dec,29,36,6
2014,Dec,30,35,6
2014,Dec,34,35,9
2014,Dec,32,34,6
2014,Dec,30,33,11
2014,Dec,35,35,9
2014,Dec,32,36,6
2014,Dec,32,33,8
2015,Jan,34,36,9
2015,Jan,31,34,7
2015,Jan,33,33,7
2015,Jan,32,33,7
2015,Jan,28,35,6
2015,Jan,33,33,8
2015,Jan,33,34,8
2015,Jan,32,32,7
2015,Jan,34,28,8
2015,Jan,32,37,10
2015,Jan,32,33,6
2015,Jan,33,34,8
2015,Jan,32,33,7
2015,Jan,32,34,6
2015,Jan,28,33,7
2015,Jan,32,35,9
2015,Jan,32,32,6
2015,Jan,31,33,7
2015,Jan,33,34,7
2015,Jan,31,32,7
2015,Jan,31,31,8
2015,Jan,35,36,8
2015,Jan,29,28,9
2015,Jan,30,33,11
2015,Jan,32,32,8
2015,Jan,32,30,8
2015,Jan,33,34,6
2015,Jan,31,33,7
2015,Jan,32,36,9
2015,Jan,32,32,7
2015,Jan,34,35,9
2015,Jan,32,32,6
2015,Jan,31,30,8
2015,Jan,31,30,7
2015,Jan,34,33,6
2015,Jan,34,33,7
2015,Jan,33,33,6
2015,Jan,32,33,5
2015,Jan,34,35,10
2015,Jan,34,34,6
2015,Jan,32,35,7
2015,Jan,27,33,6
2015,Jan,31,31,8
2015,Jan,31,34,8
2015,Feb,33,35,7
2015,Feb,33,33,7
2015,Feb,34,33,6
2015,Feb,32,34,7
2015,Feb,31,34,8
2015,Feb,32,33,9
2015,Feb,32,33,7
2015,Feb,34,31,9
2015,Feb,33,34,8
2015,Feb,34,33,7
2015,Feb,34,36,6
2015,Feb,33,35,6
2015,Feb,32,33,7
2015,Feb,33,35,8
2015,Feb,31,34,7
2015,Feb,31,34,9
2015,Feb,32,34,7
2015,Feb,32,35,7
2015,Feb,28,35,6
2015,Feb,30,31,9
2015,Feb,31,33,10
2015,Feb,36,32,10
2015,Feb,32,32,6
2015,Feb,33,34,6
2015,Feb,32,34,8
2015,Feb,35,33,6
2015,Feb,32,33,9
2015,Feb,31,32,9
2015,Feb,33,34,8
2015,Feb,32,36,7
2015,Feb,32,32,9
2015,Feb,34,32,8
2015,Feb,30,34,6
2015,Feb,33,33,8
2015,Feb,28,34,10
2015,Feb,35,33,6
2015,Feb,33,33,8
2015,Feb,34,35,6
2015,Feb,33,34,8
2015,Feb,31,33,9
2015,Feb,34,34,8
2015,Feb,34,31,7
2015,Feb,32,34,8
2015,Mar,35,32,7
2015,Mar,36,34,5
2015,Mar,34,34,8
2015,Mar,34,34,8
2015,Mar,31,35,6
2015,Mar,31,33,8
2015,Mar,34,33,8
2015,Mar,34,30,5
2015,Mar,32,33,9
2015,Mar,35,31,8
2015,Mar,33,34,8
2015,Mar,33,31,8
2015,Mar,34,35,7
2015,Mar,33,35,7
2015,Mar,33,32,7
2015,Mar,29,32,8
2015,Mar,33,35,7
2015,Mar,34,34,7
2015,Mar,34,34,8
2015,Mar,31,29,8
2015,Mar,36,35,8
2015,Mar,33,32,7
2015,Mar,33,35,7
2015,Mar,34,36,7
2015,Mar,33,34,8
2015,Mar,35,33,8
2015,Mar,31,34,9
2015,Mar,36,33,7
2015,Mar,,,
2015,Mar,34,33,8
2015,Mar,33,35,8
2015,Mar,30,34,10
2015,Mar,31,33,9
2015,Mar,33,33,8
2015,Mar,35,35,8
2015,Mar,34,34,8
2015,Mar,35,35,8
2015,Mar,32,33,8
2015,Mar,34,33,8
2015,Mar,34,35,8
2015,Mar,34,34,5
2015,Mar,31,33,9
2015,Mar,36,34,7
2015,Mar,33,32,8
2015,Mar,32,36,8
2015,Mar,36,34,6
2015,Mar,34,34,8
2015,Mar,,,
2015,Mar,36,32,9
2015,Mar,35,35,8
2015,Mar,35,36,7
2015,Mar,36,34,8
2015,Mar,32,34,9
2015,Mar,33,33,7
2015,Apr,37,35,7
2015,Apr,31,33,9
2015,Apr,33,33,7
2015,Apr,31,33,10
2015,Apr,30,33,8
2015,Apr,34,33,10
2015,Apr,33,35,8
2015,Apr,34,35,8
2015,Apr,34,33,12
2015,Apr,31,37,8
2015,Apr,31,35,9
2015,Apr,31,33,8
2015,Apr,35,34,8
2015,Apr,,,
2015,Apr,36,34,7
2015,Apr,33,35,8
2015,Apr,34,32,9
2015,Apr,34,34,7
2015,Apr,33,33,9
2015,Apr,33,33,8
2015,Apr,39,33,8
2015,Apr,33,36,7
2015,Apr,33,34,8
2015,Apr,33,35,7
2015,Apr,33,35,8
2015,Apr,34,35,8
2015,Apr,33,34,8
2015,Apr,34,34,7
2015,Apr,33,34,9
2015,Apr,34,33,7
2015,Apr,34,34,9
2015,Apr,36,32,8
2015,Apr,32,34,8
2015,Apr,33,36,8
2015,Apr,32,34,9
2015,Apr,34,30,10
2015,Apr,34,32,10
2015,Apr,34,35,8
2015,Apr,34,35,7
2015,Apr,35,34,7
2015,Apr,33,34,7
2015,Apr,36,32,8
2015,Apr,31,34,7
2015,Apr,34,33,9
2015,Apr,33,29,10
2015,Apr,32,35,8
2015,Apr,33,35,8
2015,Apr,33,35,8
2015,Apr,34,33,7
2015,Apr,33,30,9
2015,Apr,32,34,9
2015,Apr,36,30,9
2015,Apr,33,36,8
2015,Apr,35,32,9
2015,Apr,33,34,8
2015,Apr,35,32,11
2015,Apr,35,34,9
2015,Apr,35,30,8
2015,Apr,34,35,9
2015,Apr,35,35,7
2015,Apr,35,34,9
2015,Apr,35,34,8
2015,Apr,33,33,8
2015,Apr,32,34,8
2015,Apr,33,33,9
2015,Apr,34,35,8
2015,Apr,34,35,9
2015,Apr,,,
2015,Apr,,,
2015,Apr,33,35,9
2015,Apr,33,34,8
2015,Apr,33,32,8
2015,Apr,34,28,7
2015,May,31,34,8
2015,May,34,33,8
2015,May,34,34,10
2015,May,32,30,11
2015,May,31,33,8
2015,May,34,33,9
2015,May,33,33,10
2015,May,34,34,10
2015,May,35,32,9
2015,May,35,35,9
2015,May,34,35,9
2015,May,34,34,9
2015,May,35,34,8
2015,May,31,31,10
2015,May,34,34,10
2015,May,33,33,10
2015,May,36,35,8
2015,May,33,33,10
2015,May,35,34,9
2015,May,37,31,10
